Onnett_id;Osall_id;Henkilo_id;Osnro;Kulj_matk;Ikä;Sukupuoli;Kortti;Seuraus;Seuraussel;Kulj_kans;Ajokortlk;Ajokortikä
8130278;14473376;14404484;1;KU;27;M; ;0;ei henkilövahinkoa;   ;ABC         ;8
8121799;14457683;14388080;1;KU;82;N; ;0;ei henkilövahinkoa;SF ;AB          ;47
8121799;14457684;14388081;2;KU;39;M; ;0;ei henkilövahinkoa;PL ;            ;
8130778;14473377;14404482;1;MA;63;N; ;L;loukkaantunut;SF ;            ;
8130778;14473377;14404483;1;KU;66;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;48
8130279;14473378;14404481;1;KU;48;M; ;0;ei henkilövahinkoa;SF ;B           ;9
8130279;14473379;14404480;2;KU;54;M; ;L;loukkaantunut;   ;            ;
8129966;14473380;14404479;1;KU;84;N; ;L;loukkaantunut;SF ;ABE         ;46
8129966;14473381;14404478;2;KU;51;M; ;0;ei henkilövahinkoa;SF ;ABC1        ;33
8129966;14473382;14404477;3;KU;50;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;33
8121168;14456350;14387424;1;KU;24;M; ;0;ei henkilövahinkoa;SF ;B           ;6
8121168;14456351;14387423;2;KU;49;N; ;0;ei henkilövahinkoa;SF ;AB          ;32
8121593;14457685;14388082;1;KU;39;N; ;0;ei henkilövahinkoa;SF ;B           ;18
8121593;14457686;14388083;2;KU;20;M; ;0;ei henkilövahinkoa;EV ;B           ;
8121625;14457687;14388084;1;KU;66;M; ;0;ei henkilövahinkoa;SF ;AB          ;48
8121625;14457688;14388085;2;KU;59;M; ;0;ei henkilövahinkoa;SF ;ABE         ;36
8121081;14456352;14387422;1;KU;27;M; ;0;ei henkilövahinkoa;SF ;BEC1EC      ;10
8121081;14456353;14387421;2;KU;29;M; ;0;ei henkilövahinkoa;EV ;B           ;
8130002;14473383;14404988;1;KU;24;M; ;L;loukkaantunut;SF ;BECE        ;6
8130095;14473384;14404476;1;KU;40;M; ;0;ei henkilövahinkoa;   ;ABE         ;22
8130819;14473385;14404475;1;KU;25;M; ;0;ei henkilövahinkoa;SF ;B           ;
8130819;14473386;14404474;2;KU;80;M; ;0;ei henkilövahinkoa;SF ;ABE         ;35
8130820;14473387;14404473;1;XX;; ; ;-;NA;   ;            ;
8130820;14473388;14404472;2;XX;; ; ;-;NA;   ;            ;
8297116;14780249;14719371;1;KU;23;N; ;0;ei henkilövahinkoa;SF ;            ;
8297116;14782082;14717443;2;KU;27;M; ;0;ei henkilövahinkoa;SF ;BC          ;10
8130821;14473389;14404471;1;KU;27;M; ;0;ei henkilövahinkoa;SF ;BECE        ;9
8130821;14473390;14404470;2;KU;28;M; ;0;ei henkilövahinkoa;EV ;            ;
8130203;14473391;14404468;1;MA;26;M; ;0;ei henkilövahinkoa;SF ;            ;
8130203;14473391;14404469;1;KU;22;M; ;0;ei henkilövahinkoa;SF ;            ;
8121212;14456354;14387420;1;KU;27;M; ;0;ei henkilövahinkoa;SF ;BC          ;9
8121212;14456355;14387419;2;KU;20;M; ;0;ei henkilövahinkoa;SF ;BEC1E       ;
8121212;14456356;14387418;3;KU;57;M; ;0;ei henkilövahinkoa;EV ;B           ;7
8121891;14457690;14388086;1;KU;27;N; ;0;ei henkilövahinkoa;SF ;B           ;5
8121891;14457691;14388087;2;KU;34;M; ;0;ei henkilövahinkoa;SF ;ABC         ;17
8121568;14457692;14388088;1;KU;29;M; ;0;ei henkilövahinkoa;EV ;B           ;
8121568;14457693;14388089;2;KU;60;M; ;0;ei henkilövahinkoa;SF ;AB          ;43
8841531;15767035;15720249;2;KU;51;M; ;0;ei henkilövahinkoa;   ;            ;
8841531;15767058;15720242;1;KU;67;M; ;0;ei henkilövahinkoa;SF ;AB          ;38
8841519;15767049;15720243;2;KU;45;N; ;0;ei henkilövahinkoa;SF ;B           ;13
8841519;15767064;15720252;1;KU;37;N; ;0;ei henkilövahinkoa;EV ;B           ;
8841551;15767123;15720322;1;KU;77;N; ;0;ei henkilövahinkoa;SF ;ABE         ;49
8841551;15767134;15720337;2;XX;; ; ;-;NA;   ;            ;
8841548;15767080;15720343;2;KU;38;N; ;0;ei henkilövahinkoa;SF ;B           ;
8841548;15767106;15720335;1;KU;42;N; ;0;ei henkilövahinkoa;SF ;B           ;24
8841517;15767029;15720257;2;KU;53;M; ;0;ei henkilövahinkoa;SF ;ABE         ;34
8841517;15767052;15720230;1;KU;53;M; ;0;ei henkilövahinkoa;SF ;ABC         ;35
8841555;15767081;15720271;2;KU;52;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;35
8841555;15767093;15720336;1;KU;40;N; ;0;ei henkilövahinkoa;SF ;B           ;23
8130822;14473392;14404467;1;KU;79;M; ;0;ei henkilövahinkoa;SF ;ABE         ;46
8130822;14473393;14404466;2;KU;57;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;40
8130823;14473394;14404465;1;KU;47;N; ;0;ei henkilövahinkoa;SF ;AB          ;29
8130823;14473395;14404464;2;KU;49;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;21
8130824;14473396;14404463;1;KU;22;M; ;L;loukkaantunut;SF ;AB          ;1
8130377;14473398;14404462;1;KU;22;N; ;0;ei henkilövahinkoa;SF ;B           ;
8131066;14473399;14404461;1;KU;34;M; ;0;ei henkilövahinkoa;   ;            ;
8131066;14473400;14404460;2;KU;25;N; ;0;ei henkilövahinkoa;   ;B           ;8
8131066;14473401;14404459;3;KU;53;M; ;0;ei henkilövahinkoa;   ;ABECE       ;35
8121626;14457694;14388090;1;KU;19;N; ;0;ei henkilövahinkoa;SF ;B           ;
8121626;14457695;14388091;2;KU;63;M; ;0;ei henkilövahinkoa;SF ;B           ;18
8121747;14457696;14388092;1;KU;43;M; ;0;ei henkilövahinkoa;EV ;            ;
8121747;14457697;14388093;2;KU;18;M; ;0;ei henkilövahinkoa;SF ;            ;
8130825;14473402;14404457;1;MA;20;M; ;L;loukkaantunut;SF ;            ;
8130825;14473402;14404458;1;KU;22;M; ;0;ei henkilövahinkoa;SF ;B           ;1
8130825;14473403;14404456;2;KU;25;M;O;0;ei henkilövahinkoa;SF ;EI          ;
8130826;14473404;14404455;1;KU;69;M; ;0;ei henkilövahinkoa;SF ;ABE         ;47
8130826;14473405;14404454;2;JK;63;N; ;L;loukkaantunut;   ;            ;
8129927;14473406;14404453;1;KU;35;M; ;0;ei henkilövahinkoa;   ;ABECE       ;17
8129927;14473407;14404449;2;MA;12;M; ;0;ei henkilövahinkoa;   ;            ;
8129927;14473407;14404450;2;MA;12;M; ;0;ei henkilövahinkoa;   ;            ;
8129927;14473407;14404451;2;MA;13;M; ;0;ei henkilövahinkoa;   ;            ;
8129927;14473407;14404452;2;KU;38;N; ;0;ei henkilövahinkoa;   ;B           ;18
8130792;14473408;14404448;1;KU;25;M; ;0;ei henkilövahinkoa;SF ;B           ;7
8130792;14473409;14404447;2;KU;42;M; ;0;ei henkilövahinkoa;PL ;            ;
8841567;15767074;15720293;1;KU;31;M; ;0;ei henkilövahinkoa;SF ;B           ;8
8841567;15767087;15720299;2;KU;41;M; ;0;ei henkilövahinkoa;SF ;B           ;8
8130827;14473410;14404446;1;KU;39;N; ;0;ei henkilövahinkoa;SF ;B           ;21
8130827;14473411;14404445;2;KU;21;N; ;0;ei henkilövahinkoa;SF ;B           ;
8121216;14456357;14387417;1;KU;37;M; ;0;ei henkilövahinkoa;SF ;ABC         ;20
8121216;14456358;14387416;2;KU;18;M; ;0;ei henkilövahinkoa;SF ;B           ;
8121216;14456359;14387415;3;KU;38;M; ;0;ei henkilövahinkoa;SF ;BC          ;19
8120781;14456360;14387414;1;KU;47;M; ;0;ei henkilövahinkoa;SF ;BE          ;23
8120781;14456361;14387413;2;KU;68;N; ;0;ei henkilövahinkoa;SF ;ABE         ;44
8129964;14473412;14404444;1;KU;35;M; ;0;ei henkilövahinkoa;   ;BC          ;17
8129964;14473413;14404443;2;KU;31;M; ;0;ei henkilövahinkoa;SF ;BC          ;13
8129964;14473414;14404442;3;KU;51;N; ;0;ei henkilövahinkoa;   ;ABEC        ;33
8130106;14473415;14404441;1;KU;48;M; ;0;ei henkilövahinkoa;SF ;ABE         ;31
8130106;14473416;14404440;2;KU;34;M; ;0;ei henkilövahinkoa;SF ;AB          ;16
8130106;14473417;14404439;3;KU;29;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;11
8130828;14473418;14404438;1;KU;52;M; ;0;ei henkilövahinkoa;SF ;B           ;17
8130828;14473419;14404437;2;KU;35;N; ;0;ei henkilövahinkoa;SF ;B           ;17
8130829;14473420;14404436;1;KU;38;M; ;0;ei henkilövahinkoa;SF ;B           ;10
8130209;14473421;14404435;1;KU;30;N; ;0;ei henkilövahinkoa;SF ;B           ;12
8130209;14473422;14404434;2;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
8130830;14473423;14404433;1;KU;60;N; ;0;ei henkilövahinkoa;SF ;B           ;25
8130830;14473424;14404432;2;KU;68;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;49
8130210;14473425;14404431;1;KU;36;M; ;0;ei henkilövahinkoa;IRQ;            ;
8130212;14473426;14404429;1;MA;31;N; ;L;loukkaantunut;   ;            ;
8130212;14473426;14404430;1;KU;47;M; ;L;loukkaantunut;   ;ABC         ;27
8130831;14473427;14404428;1;KU;26;M; ;0;ei henkilövahinkoa;SF ;BCD         ;6
8130247;14473428;14404427;1;KU;33;M; ;0;ei henkilövahinkoa;SF ;ABC         ;16
8130247;14473429;14404426;2;KU;20;M; ;0;ei henkilövahinkoa;SF ;B           ;
8130248;14473430;14404987;1;KU;22;M; ;L;loukkaantunut;   ;B           ;5
8130852;14473431;14404424;1;MA;17;M; ;0;ei henkilövahinkoa;SF ;            ;
8130852;14473431;14404425;1;KU;24;M; ;0;ei henkilövahinkoa;ZW ;B           ;
8130852;14473432;14404423;2;KU;26;M; ;0;ei henkilövahinkoa;SF ;B           ;
8130853;14473433;14404422;1;KU;50;M; ;0;ei henkilövahinkoa;SF ;ABE         ;32
8130853;14473434;14404421;2;XX;; ; ;-;NA;   ;            ;
8121141;14456362;14387412;1;KU;40;M; ;0;ei henkilövahinkoa;SF ;ABECD       ;
8121141;14456363;14387411;2;KU;22;M; ;0;ei henkilövahinkoa;SF ;BC          ;
8130854;14473435;14404420;1;KU;37;N; ;0;ei henkilövahinkoa;SF ;B           ;6
8130854;14473436;14404419;2;KU;41;N; ;0;ei henkilövahinkoa;SF ;B           ;24
8121967;14457698;14388094;1;KU;38;M; ;0;ei henkilövahinkoa;SF ;B           ;20
8121967;14457699;14388095;2;KU;50;N; ;0;ei henkilövahinkoa;SF ;B           ;14
8130855;14473437;14404418;1;KU;22;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;
8129961;14473438;14404417;1;KU;27;N; ;0;ei henkilövahinkoa;SF ;B           ;6
8129961;14473439;14404416;2;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
8121937;14457700;14388096;1;KU;51;M; ;0;ei henkilövahinkoa;RUS;B           ;13
8121937;14457701;14388097;2;KU;29;M; ;0;ei henkilövahinkoa;SF ;B           ;
8121627;14457702;14388098;1;KU;60;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;43
8121627;14457703;14388099;2;KU;59;M; ;0;ei henkilövahinkoa;SF ;ABE         ;40
8130076;14473440;14404415;1;KU;39;M; ;0;ei henkilövahinkoa;SF ;B           ;19
8130856;14473441;14404414;1;KU;29;M; ;0;ei henkilövahinkoa;SF ;B           ;6
8130856;14473442;14404413;2;KU;35;M; ;0;ei henkilövahinkoa;SF ;ABCD        ;18
8130116;14473443;14404412;1;KU;31;M; ;0;ei henkilövahinkoa;SF ;BC          ;14
8130116;14473444;14404410;2;KU;46;N; ;L;loukkaantunut;SF ;AB          ;27
8130116;14473444;14404411;2;MA;36;M; ;L;loukkaantunut;SF ;            ;
8130857;14473445;14404409;1;KU;41;N; ;0;ei henkilövahinkoa;SF ;B           ;
8130857;14473446;14404408;2;KU;46;N; ;0;ei henkilövahinkoa;EV ;B           ;
8130117;14473447;14404407;1;KU;54;N; ;0;ei henkilövahinkoa;SF ;B           ;17
8121708;14457704;14388100;1;KU;78;M; ;0;ei henkilövahinkoa;SF ;ABE         ;47
8121708;14457705;14388101;2;KU;60;M; ;0;ei henkilövahinkoa;SF ;ABE         ;42
8121400;14456364;14387410;1;KU;60;M; ;0;ei henkilövahinkoa;SF ;BE          ;21
8121400;14456365;14387409;2;KU;49;N; ;0;ei henkilövahinkoa;SF ;AB          ;30
8130118;14473448;14404406;1;KU;41;M; ;0;ei henkilövahinkoa;EV ;BECE        ;
8130118;14473449;14404405;2;KU;8;M; ;L;loukkaantunut;   ;            ;
8121569;14457706;14388102;1;KU;23;M; ;0;ei henkilövahinkoa;SF ;AB          ;5
8121569;14457707;14388103;2;KU;35;N; ;0;ei henkilövahinkoa;SF ;B           ;17
8130858;14473450;14404404;1;KU;35;M; ;0;ei henkilövahinkoa;SF ;ABC         ;18
8130858;14473451;14404403;2;JK;16;N; ;0;ei henkilövahinkoa;MMR;            ;
8121406;14456366;14387408;1;KU;37;M; ;0;ei henkilövahinkoa;SF ;B           ;19
8121406;14456367;14387407;2;KU;56;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;35
8130206;14473452;14404402;1;KU;39;M; ;0;ei henkilövahinkoa;SF ;ABC         ;22
8130206;14473453;14404401;2;KU;23;M; ;0;ei henkilövahinkoa;SF ;B           ;5
8130206;14473454;14404400;3;KU;34;N; ;0;ei henkilövahinkoa;SF ;ABC         ;17
8130233;14473455;14404399;1;KU;60;N; ;0;ei henkilövahinkoa;   ;ABE         ;43
8130860;14473456;14404398;1;XX;; ; ;-;NA;   ;            ;
8129991;14473457;14404397;1;KU;73;M; ;0;ei henkilövahinkoa;   ;ABE         ;47
8129992;14473458;14404396;1;KU;39;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;22
8129992;14473459;14404395;2;KU;42;N;O;L;loukkaantunut;RUS;EI          ;
8130300;14473460;14404394;1;KU;37;M; ;0;ei henkilövahinkoa;   ;BC          ;19
8130861;14473461;14404393;1;KU;59;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;41
8130329;14473462;14404392;1;KU;21;M; ;0;ei henkilövahinkoa;SF ;            ;
8130329;14473463;14404391;2;KU;38;M;O;0;ei henkilövahinkoa;   ;EI          ;20
8130862;14473464;14404986;1;KU;36;M; ;0;ei henkilövahinkoa;SF ;B           ;18
8130862;14473465;14404390;2;KU;56;M; ;0;ei henkilövahinkoa;SF ;AB          ;38
8296120;14780932;14718050;1;KU;23;M; ;0;ei henkilövahinkoa;SF ;BC          ;5
8296120;14781350;14719053;2;KU;26;M; ;0;ei henkilövahinkoa;SF ;BC          ;9
8130863;14473466;14404389;1;KU;70;M; ;0;ei henkilövahinkoa;SF ;ABE         ;48
8130863;14473467;14404388;2;KU;38;M; ;0;ei henkilövahinkoa;SF ;BE          ;19
8130863;14473468;14404387;3;KU;66;N; ;0;ei henkilövahinkoa;SF ;B           ;
8130864;14473469;14404386;1;KU;35;N; ;0;ei henkilövahinkoa;SF ;B           ;17
8130864;14473470;14404384;2;KU;15;N; ;L;loukkaantunut;SF ;            ;
8130864;14473470;14404385;2;MA;15;N; ;L;loukkaantunut;SF ;            ;
8130378;14473471;14404383;1;KU;31;M; ;0;ei henkilövahinkoa;SF ;BC          ;13
8130378;14473472;14404382;2;KU;60;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;39
8130865;14473473;14404380;1;KU;88;M; ;0;ei henkilövahinkoa;SF ;ABE         ;47
8130865;14473473;14404381;1;XX;; ; ;-;NA;   ;            ;
8130884;14473474;14404379;1;KU;71;N; ;0;ei henkilövahinkoa;SF ;AB          ;47
8130884;14473475;14404378;2;KU;28;N; ;0;ei henkilövahinkoa;SF ;ABC         ;10
8130885;14473476;14404377;1;KU;26;N; ;0;ei henkilövahinkoa;SF ;BC          ;8
8130885;14473477;14404376;2;KU;63;N; ;0;ei henkilövahinkoa;SF ;ABE         ;
8129932;14473478;14404375;1;KU;18;M; ;0;ei henkilövahinkoa;SF ;B           ;
8129932;14473479;14404374;2;KU;44;M; ;0;ei henkilövahinkoa;SF ;ABE         ;27
8130886;14473480;14404372;1;KU;35;N; ;0;ei henkilövahinkoa;SF ;BC          ;18
8130886;14473480;14404373;1;MA;25;N; ;0;ei henkilövahinkoa;SF ;            ;
8130886;14473481;14404370;2;MA;57;N; ;0;ei henkilövahinkoa;SF ;            ;
8130886;14473481;14404371;2;KU;79;N; ;0;ei henkilövahinkoa;SF ;BE          ;46
8841545;15767083;15720333;2;KU;24;M; ;0;ei henkilövahinkoa;SO ;B           ;
8841545;15767139;15720303;1;KU;42;M; ;0;ei henkilövahinkoa;SF ;ABE         ;23
8130887;14473482;14404369;1;KU;45;M; ;0;ei henkilövahinkoa;SF ;B           ;18
8841527;15767040;15720260;2;KU;41;N; ;0;ei henkilövahinkoa;SF ;B           ;13
8841527;15767048;15720267;1;KU;35;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;17
8841553;15767072;15720323;3;KU;38;N; ;0;ei henkilövahinkoa;SF ;B           ;19
8841553;15767103;15720304;1;KU;19;M; ;0;ei henkilövahinkoa;SF ;B           ;
8841553;15767131;15720315;2;KU;49;N; ;0;ei henkilövahinkoa;SF ;AB          ;31
8129922;14473483;14404368;1;KU;20;N; ;0;ei henkilövahinkoa;SF ;B           ;
8129922;14473484;14404367;2;KU;27;M; ;0;ei henkilövahinkoa;SF ;BECE        ;10
8130056;14473485;14404365;1;MA;14;M; ;L;loukkaantunut;SF ;            ;
8130056;14473485;14404366;1;KU;15;M;X;L;loukkaantunut;SF ;T           ;
8130888;14473486;14404364;1;XX;; ; ;-;NA;   ;            ;
8130889;14473487;14404363;1;KU;27;M; ;0;ei henkilövahinkoa;SF ;B           ;7
8130889;14473488;14404362;2;KU;69;M; ;0;ei henkilövahinkoa;SF ;AB          ;46
8130083;14473489;14404361;1;KU;41;M; ;0;ei henkilövahinkoa;SF ;AB          ;7
8841546;15767088;15720341;2;KU;33;M; ;0;ei henkilövahinkoa;EV ;B           ;
8841546;15767141;15720294;1;KU;37;N; ;0;ei henkilövahinkoa;SF ;B           ;20
8841520;15767047;15720269;2;KU;20;N; ;0;ei henkilövahinkoa;SF ;B           ;
8841520;15767055;15720254;1;KU;59;M; ;0;ei henkilövahinkoa;SF ;AB          ;41
8130084;14473490;14404360;1;KU;24;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;5
8130084;14473491;14404359;2;KU;24;N; ;K;kuollut;SF ;B           ;5
8130890;14473492;14404358;1;KU;59;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;41
8130890;14473493;14404357;2;KU;25;N; ;0;ei henkilövahinkoa;SF ;B           ;7
8130890;14473494;14404356;3;XX;; ; ;-;NA;   ;            ;
8130891;14473495;14404355;1;KU;81;N; ;0;ei henkilövahinkoa;SF ;AB          ;49
8130891;14473496;14404354;2;XX;; ; ;-;NA;   ;            ;
8129945;14473497;14404353;1;KU;41;M; ;K;kuollut;SF ;ABEC        ;23
8129945;14473498;14404352;2;KU;19;M; ;0;ei henkilövahinkoa;SF ;A1BECE      ;1
8130892;14473499;14404351;2;XX;; ; ;-;NA;   ;            ;
8130180;14473500;14404350;1;KU;41;M; ;0;ei henkilövahinkoa;   ;B           ;8
8130893;14473501;14404349;1;KU;16;M; ;0;ei henkilövahinkoa;SF ;A1          ;
8130894;14473502;14404348;1;KU;69;N; ;0;ei henkilövahinkoa;SF ;AB          ;47
8130894;14473503;14404347;2;XX;; ; ;-;NA;   ;            ;
8130895;14473504;14404346;1;KU;54;N; ;0;ei henkilövahinkoa;SF ;AB          ;28
8130896;14473505;14404345;1;KU;78;M; ;0;ei henkilövahinkoa;SF ;ABE         ;40
8130896;14473506;14404344;2;XX;; ; ;-;NA;   ;            ;
8130250;14473507;14404343;1;KU;24;M; ;L;loukkaantunut;SF ;B           ;6
8130250;14473508;14404342;2;KU;24;M; ;L;loukkaantunut;AFG;B           ;1
8130897;14473509;14404341;1;KU;75;N; ;0;ei henkilövahinkoa;SF ;AB          ;33
8130897;14473510;14404340;2;KU;19;N; ;0;ei henkilövahinkoa;SF ;B           ;
8130898;14473511;14404339;1;KU;36;M; ;0;ei henkilövahinkoa;SF ;BC          ;18
8130898;14473512;14404338;2;KU;77;M; ;0;ei henkilövahinkoa;SF ;ABE         ;49
8130899;14473513;14404337;1;KU;58;N; ;0;ei henkilövahinkoa;SF ;AB          ;40
8130899;14473514;14404336;2;KU;64;M; ;0;ei henkilövahinkoa;SF ;ABE         ;41
8130900;14473515;14404335;1;KU;16;M; ;0;ei henkilövahinkoa;SF ;A1          ;
8130900;14473516;14404334;2;KU;47;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;29
8130900;14473517;14404333;3;KU;26;M; ;0;ei henkilövahinkoa;SF ;B           ;
8130901;14473518;14404332;1;KU;63;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;46
8130901;14473519;14404331;2;KU;70;M; ;0;ei henkilövahinkoa;SF ;ABE         ;47
8841569;15767071;15720319;1;KU;60;M; ;0;ei henkilövahinkoa;USA;B           ;14
8841569;15767095;15720290;2;KU;76;M; ;0;ei henkilövahinkoa;SF ;AB          ;44
8841524;15767045;15720264;1;KU;25;N; ;0;ei henkilövahinkoa;SF ;B           ;7
8841524;15767057;15720258;2;KU;22;M; ;0;ei henkilövahinkoa;SF ;B           ;
8841521;15767032;15720268;1;KU;49;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;32
8841521;15767051;15720228;2;KU;25;M; ;0;ei henkilövahinkoa;SF ;B           ;7
8841554;15767105;15720279;1;KU;53;M; ;0;ei henkilövahinkoa;SF ;ABC         ;35
8841554;15767120;15720321;2;KU;45;M; ;0;ei henkilövahinkoa;SF ;AB          ;21
8129936;14473520;14404330;1;KU;44;N; ;L;loukkaantunut;SF ;B           ;25
8130902;14473521;14404328;1;KU;47;M; ;0;ei henkilövahinkoa;EV ;            ;
8130902;14473521;14404329;1;KU;56;M; ;0;ei henkilövahinkoa;EV ;            ;
8130922;14473522;14404327;1;KU;57;M; ;0;ei henkilövahinkoa;SF ;ABE         ;39
